topic,unified_time_s,time_source,frame_id,height,width,estimated_point_count,field_count,field_names,is_bigendian,point_step,row_step,is_dense,data_length_bytes
/ouster/points,1752754307.8109944,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.8425145,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.8534741,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.8558214,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.8996365,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.91105,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.9149399,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.9427779,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.949714,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754307.9534702,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754308.0092883,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754308.0148194,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754308.0156183,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754308.0538232,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754308.058464,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754308.0626414,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754308.0989192,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754308.1057363,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754308.1064484,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
/ouster/points,1752754308.1569078,bag_minus_offset,os_lidar,128,512,65536,9,"x,y,z,intensity,t,reflectivity,ring,ambient,range",False,48,24576,False,3145728
