topic,unified_time_s,time_source,frame_id,format,data_length_bytes
/zed2i/zed_node/left/image_rect_color/compressed,1752754307.69502,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165604
/zed2i/zed_node/right/image_rect_color/compressed,1752754307.69502,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,165909
/zed2i/zed_node/left/image_rect_color/compressed,1752754307.761574,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165744
/zed2i/zed_node/right/image_rect_color/compressed,1752754307.761574,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166237
/zed2i/zed_node/left/image_rect_color/compressed,1752754307.8281138,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165762
/zed2i/zed_node/right/image_rect_color/compressed,1752754307.8281138,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166109
/zed2i/zed_node/left/image_rect_color/compressed,1752754307.8949878,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165469
/zed2i/zed_node/right/image_rect_color/compressed,1752754307.8949878,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166004
/zed2i/zed_node/left/image_rect_color/compressed,1752754307.9619708,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165601
/zed2i/zed_node/right/image_rect_color/compressed,1752754307.9619708,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166104
/zed2i/zed_node/left/image_rect_color/compressed,1752754308.028107,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165385
/zed2i/zed_node/right/image_rect_color/compressed,1752754308.028107,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,165904
/zed2i/zed_node/left/image_rect_color/compressed,1752754308.094981,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165542
/zed2i/zed_node/right/image_rect_color/compressed,1752754308.094981,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166076
/zed2i/zed_node/left/image_rect_color/compressed,1752754308.161691,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165756
/zed2i/zed_node/right/image_rect_color/compressed,1752754308.161691,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166098
/zed2i/zed_node/left/image_rect_color/compressed,1752754308.228106,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165688
/zed2i/zed_node/right/image_rect_color/compressed,1752754308.228106,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166209
/zed2i/zed_node/left/image_rect_color/compressed,1752754308.29651,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165539
/zed2i/zed_node/right/image_rect_color/compressed,1752754308.29651,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,165899
/zed2i/zed_node/left/image_rect_color/compressed,1752754308.3617089,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165671
/zed2i/zed_node/right/image_rect_color/compressed,1752754308.3617089,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166205
/zed2i/zed_node/left/image_rect_color/compressed,1752754308.428138,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165498
/zed2i/zed_node/right/image_rect_color/compressed,1752754308.428138,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,165953
/zed2i/zed_node/left/image_rect_color/compressed,1752754308.495013,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165432
/zed2i/zed_node/right/image_rect_color/compressed,1752754308.495013,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,165976
/zed2i/zed_node/left/image_rect_color/compressed,1752754308.561604,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165308
/zed2i/zed_node/right/image_rect_color/compressed,1752754308.561604,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,165925
/zed2i/zed_node/left/image_rect_color/compressed,1752754308.6281478,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165476
/zed2i/zed_node/right/image_rect_color/compressed,1752754308.6281478,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166095
/zed2i/zed_node/left/image_rect_color/compressed,1752754308.694959,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165483
/zed2i/zed_node/right/image_rect_color/compressed,1752754308.694959,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166024
/zed2i/zed_node/left/image_rect_color/compressed,1752754308.7616699,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165386
/zed2i/zed_node/right/image_rect_color/compressed,1752754308.7616699,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166141
/zed2i/zed_node/left/image_rect_color/compressed,1752754308.8281858,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165562
/zed2i/zed_node/right/image_rect_color/compressed,1752754308.8281858,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,165993
/zed2i/zed_node/left/image_rect_color/compressed,1752754308.895041,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165533
/zed2i/zed_node/right/image_rect_color/compressed,1752754308.895041,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166081
/zed2i/zed_node/left/image_rect_color/compressed,1752754308.96155,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165595
/zed2i/zed_node/right/image_rect_color/compressed,1752754308.96155,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166012
/zed2i/zed_node/left/image_rect_color/compressed,1752754309.0283089,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165686
/zed2i/zed_node/right/image_rect_color/compressed,1752754309.0283089,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166203
/zed2i/zed_node/left/image_rect_color/compressed,1752754309.095057,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165608
/zed2i/zed_node/right/image_rect_color/compressed,1752754309.095057,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166328
/zed2i/zed_node/left/image_rect_color/compressed,1752754309.1615448,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,166040
/zed2i/zed_node/right/image_rect_color/compressed,1752754309.1615448,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166016
/zed2i/zed_node/left/image_rect_color/compressed,1752754309.2283988,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165867
/zed2i/zed_node/right/image_rect_color/compressed,1752754309.2283988,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166073
/zed2i/zed_node/left/image_rect_color/compressed,1752754309.2952008,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165673
/zed2i/zed_node/right/image_rect_color/compressed,1752754309.2952008,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166180
/zed2i/zed_node/left/image_rect_color/compressed,1752754309.361593,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165673
/zed2i/zed_node/right/image_rect_color/compressed,1752754309.361593,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166078
/zed2i/zed_node/left/image_rect_color/compressed,1752754309.428427,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165809
/zed2i/zed_node/right/image_rect_color/compressed,1752754309.428427,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166112
/zed2i/zed_node/left/image_rect_color/compressed,1752754309.4951859,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165707
/zed2i/zed_node/right/image_rect_color/compressed,1752754309.4951859,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166319
/zed2i/zed_node/left/image_rect_color/compressed,1752754309.5615609,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165776
/zed2i/zed_node/right/image_rect_color/compressed,1752754309.5615609,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,165877
/zed2i/zed_node/left/image_rect_color/compressed,1752754309.6286519,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165797
/zed2i/zed_node/right/image_rect_color/compressed,1752754309.6286519,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166039
/zed2i/zed_node/left/image_rect_color/compressed,1752754309.69504,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165659
/zed2i/zed_node/right/image_rect_color/compressed,1752754309.69504,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166069
/zed2i/zed_node/left/image_rect_color/compressed,1752754309.7616508,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165515
/zed2i/zed_node/right/image_rect_color/compressed,1752754309.7616508,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166233
/zed2i/zed_node/left/image_rect_color/compressed,1752754309.8284678,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165884
/zed2i/zed_node/right/image_rect_color/compressed,1752754309.8284678,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166133
/zed2i/zed_node/left/image_rect_color/compressed,1752754309.895062,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165734
/zed2i/zed_node/right/image_rect_color/compressed,1752754309.895062,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166149
/zed2i/zed_node/left/image_rect_color/compressed,1752754309.961591,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165715
/zed2i/zed_node/right/image_rect_color/compressed,1752754309.961591,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166094
/zed2i/zed_node/left/image_rect_color/compressed,1752754310.028477,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165732
/zed2i/zed_node/right/image_rect_color/compressed,1752754310.028477,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166265
/zed2i/zed_node/left/image_rect_color/compressed,1752754310.095103,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165743
/zed2i/zed_node/right/image_rect_color/compressed,1752754310.095103,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166018
/zed2i/zed_node/left/image_rect_color/compressed,1752754310.16163,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165610
/zed2i/zed_node/right/image_rect_color/compressed,1752754310.16163,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166172
/zed2i/zed_node/left/image_rect_color/compressed,1752754310.22851,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165897
/zed2i/zed_node/right/image_rect_color/compressed,1752754310.22851,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166386
/zed2i/zed_node/left/image_rect_color/compressed,1752754310.2950828,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165533
/zed2i/zed_node/right/image_rect_color/compressed,1752754310.2950828,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166024
/zed2i/zed_node/left/image_rect_color/compressed,1752754310.3616228,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165618
/zed2i/zed_node/right/image_rect_color/compressed,1752754310.3616228,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166190
/zed2i/zed_node/left/image_rect_color/compressed,1752754310.428516,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165599
/zed2i/zed_node/right/image_rect_color/compressed,1752754310.428516,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166069
/zed2i/zed_node/left/image_rect_color/compressed,1752754310.495101,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165868
/zed2i/zed_node/right/image_rect_color/compressed,1752754310.495101,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166228
/zed2i/zed_node/left/image_rect_color/compressed,1752754310.5617888,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165377
/zed2i/zed_node/right/image_rect_color/compressed,1752754310.5617888,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166007
/zed2i/zed_node/left/image_rect_color/compressed,1752754310.628505,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165617
/zed2i/zed_node/right/image_rect_color/compressed,1752754310.628505,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166180
/zed2i/zed_node/left/image_rect_color/compressed,1752754310.694985,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165607
/zed2i/zed_node/right/image_rect_color/compressed,1752754310.694985,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166118
/zed2i/zed_node/left/image_rect_color/compressed,1752754310.761911,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165649
/zed2i/zed_node/right/image_rect_color/compressed,1752754310.761911,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166399
/zed2i/zed_node/left/image_rect_color/compressed,1752754310.8285089,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165592
/zed2i/zed_node/right/image_rect_color/compressed,1752754310.8285089,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166218
/zed2i/zed_node/left/image_rect_color/compressed,1752754310.895087,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165813
/zed2i/zed_node/right/image_rect_color/compressed,1752754310.895087,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166262
/zed2i/zed_node/left/image_rect_color/compressed,1752754310.9618819,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165625
/zed2i/zed_node/right/image_rect_color/compressed,1752754310.9618819,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166143
/zed2i/zed_node/left/image_rect_color/compressed,1752754311.02857,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165642
/zed2i/zed_node/right/image_rect_color/compressed,1752754311.02857,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166428
/zed2i/zed_node/left/image_rect_color/compressed,1752754311.128502,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165809
/zed2i/zed_node/right/image_rect_color/compressed,1752754311.128502,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166225
/zed2i/zed_node/left/image_rect_color/compressed,1752754311.1619508,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165706
/zed2i/zed_node/right/image_rect_color/compressed,1752754311.1619508,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166317
/zed2i/zed_node/left/image_rect_color/compressed,1752754311.230847,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165677
/zed2i/zed_node/right/image_rect_color/compressed,1752754311.230847,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166242
/zed2i/zed_node/left/image_rect_color/compressed,1752754311.328497,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165609
/zed2i/zed_node/right/image_rect_color/compressed,1752754311.328497,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,165991
/zed2i/zed_node/left/image_rect_color/compressed,1752754311.395033,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165296
/zed2i/zed_node/right/image_rect_color/compressed,1752754311.395033,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166234
/zed2i/zed_node/left/image_rect_color/compressed,1752754311.428614,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165570
/zed2i/zed_node/right/image_rect_color/compressed,1752754311.428614,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166060
/zed2i/zed_node/left/image_rect_color/compressed,1752754311.5285418,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165723
/zed2i/zed_node/right/image_rect_color/compressed,1752754311.5285418,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166452
/zed2i/zed_node/left/image_rect_color/compressed,1752754311.5950508,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165790
/zed2i/zed_node/right/image_rect_color/compressed,1752754311.5950508,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166306
/zed2i/zed_node/left/image_rect_color/compressed,1752754311.661922,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165497
/zed2i/zed_node/right/image_rect_color/compressed,1752754311.661922,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166102
/zed2i/zed_node/left/image_rect_color/compressed,1752754311.728587,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165838
/zed2i/zed_node/right/image_rect_color/compressed,1752754311.728587,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166264
/zed2i/zed_node/left/image_rect_color/compressed,1752754311.795053,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165633
/zed2i/zed_node/right/image_rect_color/compressed,1752754311.795053,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166396
/zed2i/zed_node/left/image_rect_color/compressed,1752754311.861961,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165631
/zed2i/zed_node/right/image_rect_color/compressed,1752754311.861961,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166395
/zed2i/zed_node/left/image_rect_color/compressed,1752754311.928572,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165770
/zed2i/zed_node/right/image_rect_color/compressed,1752754311.928572,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166406
/zed2i/zed_node/left/image_rect_color/compressed,1752754311.995067,header,zed2i_left_camera_optical_frame,bgra8; jpeg compressed bgr8,165757
/zed2i/zed_node/right/image_rect_color/compressed,1752754311.995067,header,zed2i_right_camera_optical_frame,bgra8; jpeg compressed bgr8,166343
